ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5011597,M,N,N,1,200200.0,State servant,Secondary / secondary special,Separated,House / apartment,-24889,-1091,1,0,0,0,Core staff,2.0,0,68.14,0,2.99,100100.0,0.04388024655121808,medium,senior,entry,1.0
5011598,F,N,Y,2,242300.0,Working,Higher education,Married,House / apartment,-21646,-6055,1,0,0,0,Accountants,4.0,0,59.26,0,16.58,60575.0,0.2797840026999662,medium,senior,senior,2.0
5011599,F,Y,N,0,136000.0,Pensioner,Higher education,Married,House / apartment,-18684,365243,1,0,0,0,,2.0,0,51.15,1,0.0,68000.0,0.0,medium,adult,entry,1.0
5011600,M,N,N,0,260900.0,Working,Incomplete higher,Married,House / apartment,-16391,-8792,1,0,0,0,Accountants,2.0,0,44.88,0,24.07,130450.0,0.5363190730837789,high,adult,senior,1.0
5011601,F,Y,Y,0,310600.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-23283,-10479,1,0,0,0,Medicine staff,2.0,0,63.75,0,28.69,155300.0,0.45003921568627453,high,senior,senior,3.0
5011602,F,Y,Y,0,186800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20810,365243,1,1,0,0,,2.0,0,56.97,1,0.0,93400.0,0.0,medium,senior,entry,3.0
5011603,M,Y,Y,1,568500.0,Working,Secondary / secondary special,Married,House / apartment,-10250,-1954,1,0,1,0,Sales staff,3.0,0,28.06,0,5.35,189500.0,0.19066286528866713,high,youth,mid,3.0
5011604,F,Y,Y,2,160600.0,Working,Higher education,Married,House / apartment,-19770,-10333,1,0,1,0,Sales staff,4.0,0,54.13,0,28.29,40150.0,0.5226307038610751,medium,adult,senior,3.0
5011605,F,Y,Y,2,281300.0,Working,Secondary / secondary special,Married,House / apartment,-15177,-729,1,1,0,0,Laborers,4.0,0,41.55,0,2.0,70325.0,0.048134777376654635,high,adult,entry,3.0
5011606,F,N,Y,0,373100.0,Working,Secondary / secondary special,Married,House / apartment,-18186,-7462,1,0,0,0,Medicine staff,2.0,0,49.79,0,20.43,186550.0,0.410323358104037,high,adult,senior,2.0
5011607,F,Y,Y,0,234900.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-23711,-12967,1,0,0,0,Core staff,1.0,0,64.92,0,35.5,234900.0,0.5468268638324091,medium,senior,senior,3.0
5011608,F,Y,N,2,222200.0,Working,Secondary / secondary special,Married,House / apartment,-19223,-5956,1,0,0,0,,4.0,1,52.63,0,16.31,55550.0,0.30989929697890933,medium,adult,senior,2.0
5011609,F,Y,N,0,119500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24448,365243,1,1,0,0,,2.0,0,66.93,1,0.0,59750.0,0.0,medium,senior,entry,1.0
5011610,F,N,Y,0,481200.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-23127,-12045,1,0,0,0,Medicine staff,2.0,0,63.32,0,32.98,240600.0,0.5208464939987365,high,senior,senior,2.0
5011611,M,N,Y,1,224300.0,Working,Secondary / secondary special,Married,House / apartment,-9659,-1356,1,0,1,0,Core staff,3.0,1,26.44,0,3.71,74766.66666666667,0.14031770045385777,medium,youth,mid,2.0
5011612,F,Y,Y,0,319400.0,State servant,Higher education,Married,House / apartment,-7518,-691,1,0,0,0,Sales staff,2.0,0,20.58,0,1.89,159700.0,0.09183673469387756,high,youth,entry,3.0
5011613,F,Y,Y,0,341700.0,Pensioner,Higher education,Married,House / apartment,-14325,365243,1,1,0,0,,2.0,0,39.22,1,0.0,170850.0,0.0,high,adult,entry,3.0
5011614,M,Y,Y,1,178300.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-23108,-1437,1,0,1,0,Laborers,2.0,0,63.27,0,3.93,89150.0,0.06211474632527264,medium,senior,mid,3.0
5011615,F,Y,Y,0,221200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11508,-1654,1,0,0,0,,2.0,0,31.51,0,4.53,110600.0,0.1437638844811171,medium,youth,mid,3.0
5011616,F,Y,Y,0,475800.0,Working,Secondary / secondary special,Married,House / apartment,-19932,-7590,1,0,1,0,,2.0,0,54.57,0,20.78,237900.0,0.3807953087777167,high,adult,senior,3.0
5011617,M,N,Y,0,139600.0,Working,Secondary / secondary special,Married,House / apartment,-15998,-4994,1,0,0,0,Cleaning staff,2.0,0,43.8,0,13.67,69800.0,0.3121004566210046,medium,adult,senior,1.0
5011618,F,Y,Y,0,707500.0,Working,Secondary / secondary special,Married,House / apartment,-20930,-11146,1,0,0,0,Drivers,2.0,0,57.3,0,30.52,353750.0,0.5326352530541012,high,senior,senior,3.0
5011619,F,N,Y,0,168200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10318,365243,1,0,1,1,,2.0,0,28.25,1,0.0,84100.0,0.0,medium,youth,entry,2.0
5011620,F,Y,N,0,135400.0,Working,Higher education,Civil marriage,House / apartment,-11671,-2452,1,0,0,0,Core staff,2.0,0,31.95,0,6.71,67700.0,0.21001564945226917,medium,youth,mid,1.0
5011621,M,N,N,0,260800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11734,-3450,1,1,1,0,Core staff,2.0,0,32.13,0,9.45,130400.0,0.2941176470588235,high,youth,mid,1.0
5011622,M,N,Y,1,736500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17321,-3782,1,0,0,0,,2.0,0,47.42,0,10.35,368250.0,0.2182623365668494,high,adult,senior,2.0
5011623,F,N,Y,0,93900.0,Working,Secondary / secondary special,Married,House / apartment,-12594,-1007,1,1,1,1,Cooking staff,2.0,1,34.48,0,2.76,46950.0,0.08004640371229699,low,youth,entry,1.0
5011624,F,Y,Y,1,227500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-22129,-12228,1,1,0,0,Laborers,2.0,0,60.59,0,33.48,113750.0,0.5525664301039774,medium,senior,senior,3.0
5011625,M,Y,Y,0,309800.0,Pensioner,Higher education,Widow,House / apartment,-13638,365243,1,0,0,0,,1.0,0,37.34,1,0.0,309800.0,0.0,high,adult,entry,3.0
5011626,F,N,Y,0,248300.0,Working,Secondary / secondary special,Married,House / apartment,-19374,-1524,1,1,0,0,,2.0,0,53.04,0,4.17,124150.0,0.07861990950226244,medium,adult,mid,2.0
5011627,M,N,Y,0,295500.0,Working,Secondary / secondary special,Married,House / apartment,-24627,-17016,1,1,0,0,Core staff,2.0,0,67.43,0,46.59,147750.0,0.6909387512976419,high,senior,senior,2.0
5011628,M,N,N,0,170500.0,Working,Secondary / secondary special,Single / not married,With parents,-18389,-6821,1,1,1,0,,1.0,0,50.35,0,18.67,170500.0,0.37080436941410133,medium,adult,senior,1.0
5011629,F,N,Y,1,180900.0,Working,Secondary / secondary special,Married,House / apartment,-11727,-2549,1,0,0,0,Sales staff,3.0,0,32.11,0,6.98,60300.0,0.2173777639364684,medium,youth,mid,2.0
5011630,F,N,N,0,226700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22471,-9590,1,1,0,0,IT staff,2.0,0,61.52,0,26.26,113350.0,0.426853055916775,medium,senior,senior,1.0
5011631,M,Y,Y,0,138800.0,Working,Secondary / secondary special,Widow,House / apartment,-7534,-552,1,0,0,0,Core staff,1.0,0,20.63,0,1.51,138800.0,0.07319437712069801,medium,youth,entry,2.0
5011632,F,N,Y,0,238700.0,Working,Secondary / secondary special,Married,House / apartment,-11990,-2922,1,0,0,0,Managers,2.0,0,32.83,0,8.0,119350.0,0.24367956137678953,medium,youth,mid,2.0
5011633,M,Y,Y,0,201000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14382,365243,1,0,1,0,,2.0,0,39.38,1,0.0,100500.0,0.0,medium,adult,entry,3.0
5011634,F,Y,Y,0,193000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10884,-3724,1,1,0,0,Core staff,2.0,0,29.8,0,10.2,96500.0,0.3422818791946308,medium,youth,senior,3.0
5011635,F,N,Y,0,286600.0,Working,Secondary / secondary special,Married,House / apartment,-18336,-4870,1,0,0,0,Core staff,2.0,0,50.2,0,13.33,143300.0,0.26553784860557766,high,adult,senior,2.0
5011636,M,Y,Y,0,98200.0,Working,Secondary / secondary special,Married,House / apartment,-17495,-4236,1,0,0,0,High skill tech staff,2.0,0,47.9,0,11.6,49100.0,0.24217118997912318,low,adult,senior,2.0
5011637,M,N,Y,0,217700.0,Working,Higher education,Married,House / apartment,-14729,-4627,1,0,0,1,,2.0,0,40.33,0,12.67,108850.0,0.31415819489213986,medium,adult,senior,2.0
5011638,F,Y,Y,0,777700.0,Working,Secondary / secondary special,Married,House / apartment,-12681,-2766,1,0,0,0,Laborers,2.0,0,34.72,0,7.57,388850.0,0.2180299539170507,high,youth,mid,3.0
5011639,F,N,Y,0,141800.0,Commercial associate,Lower secondary,Separated,House / apartment,-15229,-7900,1,0,1,0,Laborers,1.0,0,41.69,0,21.63,141800.0,0.5188294555049172,medium,adult,senior,1.0
5011640,F,N,N,0,464300.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12623,-2759,1,0,0,0,,1.0,0,34.56,0,7.55,464300.0,0.21846064814814814,high,youth,mid,1.0
5011641,M,N,Y,0,250900.0,Working,Secondary / secondary special,Married,House / apartment,-11346,-2333,1,0,0,0,Laborers,2.0,0,31.06,0,6.39,125450.0,0.20573084352865423,high,youth,mid,2.0
5011642,F,Y,Y,1,180600.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13720,-3707,1,0,1,0,,3.0,0,37.56,0,10.15,60200.0,0.270234291799787,medium,adult,senior,3.0
5011643,F,N,Y,1,126100.0,Working,Higher education,Married,House / apartment,-18305,-7788,1,0,1,0,Sales staff,3.0,0,50.12,0,21.32,42033.333333333336,0.42537909018355946,medium,adult,senior,1.0
5011644,F,N,N,1,261800.0,Working,Secondary / secondary special,Married,House / apartment,-19146,-8746,1,0,1,0,Core staff,3.0,0,52.42,0,23.95,87266.66666666667,0.4568866844715757,high,adult,senior,1.0
5011645,F,N,Y,0,504900.0,Pensioner,Secondary / secondary special,Married,With parents,-12735,365243,1,1,1,0,,2.0,0,34.87,1,0.0,252450.0,0.0,high,youth,entry,2.0
5011646,F,Y,Y,2,201000.0,Working,Secondary / secondary special,Married,House / apartment,-24607,-13677,1,0,0,0,Sales staff,4.0,0,67.37,0,37.45,50250.0,0.555885408935728,medium,senior,senior,3.0
5011647,F,N,Y,0,234400.0,Working,Higher education,Married,House / apartment,-12089,-1331,1,0,0,0,,2.0,0,33.1,0,3.64,117200.0,0.10996978851963746,medium,youth,mid,2.0
5011648,F,N,Y,3,404600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20310,365243,1,0,0,0,,5.0,0,55.61,1,0.0,80920.0,0.0,high,senior,entry,2.0
5011649,F,N,Y,0,289500.0,Working,Higher education,Married,House / apartment,-8793,-822,1,0,0,0,Sales staff,2.0,0,24.07,0,2.25,144750.0,0.09347735770668883,high,youth,entry,2.0
5011650,F,N,N,0,111200.0,Working,Secondary / secondary special,Married,House / apartment,-19447,-6664,1,0,0,0,Security staff,2.0,0,53.24,0,18.25,55600.0,0.34278737791134484,medium,adult,senior,0.0
5011651,M,N,N,0,256500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15705,365243,1,0,1,0,,1.0,0,43.0,1,0.0,256500.0,0.0,high,adult,entry,1.0
5011652,F,Y,Y,0,520000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-17698,-5712,1,0,0,0,,1.0,0,48.45,0,15.64,520000.0,0.32280701754385965,high,adult,senior,3.0
5011653,F,Y,Y,1,239700.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-10667,365243,1,0,0,0,,3.0,0,29.2,1,0.0,79900.0,0.0,medium,youth,entry,3.0
5011654,F,Y,Y,1,62000.0,Working,Higher education,Married,House / apartment,-15223,-177,1,1,0,0,Drivers,3.0,1,41.68,0,0.48,20666.666666666668,0.011516314779270634,low,adult,entry,2.0
5011655,M,N,Y,3,296400.0,Working,Secondary / secondary special,Married,House / apartment,-21299,-2379,1,0,0,0,Sales staff,5.0,0,58.31,0,6.51,59280.0,0.11164465786314524,high,senior,mid,2.0
5011656,M,N,N,0,221100.0,Working,Higher education,Married,House / apartment,-21314,-11343,1,1,0,0,,2.0,0,58.35,0,31.06,110550.0,0.5323050556983718,medium,senior,senior,1.0
5011657,F,Y,Y,0,97800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11643,-3537,1,0,1,1,Cooking staff,2.0,0,31.88,0,9.68,48900.0,0.30363864491844417,low,youth,mid,2.0
5011658,M,N,Y,0,105400.0,Working,Secondary / secondary special,Married,House / apartment,-13744,-4457,1,0,1,0,,2.0,0,37.63,0,12.2,52700.0,0.3242094073877225,medium,adult,senior,1.0
5011659,F,N,Y,4,397500.0,Commercial associate,Higher education,Married,House / apartment,-7375,-163,1,0,0,0,,6.0,0,20.19,0,0.45,66250.0,0.022288261515601784,high,youth,entry,2.0
5011660,M,N,N,0,169300.0,Working,Secondary / secondary special,Married,House / apartment,-8948,-867,1,1,0,0,Sales staff,2.0,0,24.5,0,2.37,84650.0,0.09673469387755103,medium,youth,entry,1.0
5011661,M,Y,Y,1,155100.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9619,-2089,1,0,0,0,,2.0,1,26.34,0,5.72,77550.0,0.21716021260440393,medium,youth,mid,3.0
5011662,M,Y,Y,0,239800.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-12668,-3839,1,0,0,0,Sales staff,1.0,0,34.68,0,10.51,239800.0,0.3030565167243368,medium,youth,senior,3.0
5011663,M,Y,Y,0,176900.0,State servant,Secondary / secondary special,Married,House / apartment,-21167,-11632,1,0,1,1,Laborers,2.0,0,57.95,0,31.85,88450.0,0.5496117342536669,medium,senior,senior,3.0
5011664,F,Y,Y,2,256700.0,Pensioner,Higher education,Married,House / apartment,-16623,365243,1,0,1,0,,4.0,0,45.51,1,0.0,64175.0,0.0,high,adult,entry,3.0
5011665,M,Y,N,0,220600.0,State servant,Higher education,Married,House / apartment,-21780,-12362,1,0,0,1,Laborers,2.0,0,59.63,0,33.85,110300.0,0.5676672815696797,medium,senior,senior,2.0
5011666,F,Y,Y,0,134000.0,Working,Higher education,Married,House / apartment,-21091,-2236,1,0,1,0,,2.0,1,57.74,0,6.12,67000.0,0.10599237963283685,medium,senior,mid,2.0
5011667,F,N,Y,0,189100.0,Working,Higher education,Married,House / apartment,-18028,-11265,1,1,1,0,,2.0,0,49.36,0,30.84,94550.0,0.6247974068071313,medium,adult,senior,2.0
5011668,F,Y,Y,1,304600.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16434,-1718,1,0,0,0,Laborers,2.0,0,44.99,0,4.7,152300.0,0.10446765947988441,high,adult,mid,3.0
5011669,F,N,N,0,249300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24313,-6600,1,0,1,0,Sales staff,2.0,0,66.57,0,18.07,124650.0,0.27144359321015477,medium,senior,senior,1.0
5011670,F,Y,Y,0,234300.0,Working,Higher education,Married,House / apartment,-17701,-1206,1,0,0,0,High skill tech staff,2.0,0,48.46,0,3.3,117150.0,0.0680973999174577,medium,adult,mid,3.0
5011671,F,Y,Y,0,643200.0,Working,Secondary / secondary special,Married,House / apartment,-16123,-7513,1,0,1,0,Laborers,2.0,0,44.14,0,20.57,321600.0,0.4660172179429089,high,adult,senior,3.0
5011672,M,Y,Y,0,351900.0,Working,Secondary / secondary special,Married,House / apartment,-23177,-1122,1,1,1,0,,2.0,0,63.46,0,3.07,175950.0,0.04837693034982666,high,senior,mid,3.0
5011673,F,Y,Y,0,373900.0,Working,Higher education,Married,House / apartment,-8610,-646,1,1,0,1,Accountants,2.0,0,23.57,0,1.77,186950.0,0.07509546033092915,high,youth,entry,3.0
5011674,F,N,N,0,224700.0,Working,Secondary / secondary special,Married,House / apartment,-19286,-1618,1,0,1,0,,2.0,1,52.8,0,4.43,112350.0,0.08390151515151516,medium,adult,mid,1.0
5011675,F,Y,N,2,272500.0,Working,Secondary / secondary special,Married,House / apartment,-9369,-2742,1,0,0,0,,4.0,0,25.65,0,7.51,68125.0,0.29278752436647176,high,youth,mid,2.0
5011676,F,N,Y,2,196800.0,Working,Higher education,Single / not married,House / apartment,-22277,-1425,1,0,1,0,Laborers,3.0,0,60.99,0,3.9,65600.0,0.06394490900147565,medium,senior,mid,2.0
5011677,F,N,Y,0,360100.0,Working,Secondary / secondary special,Married,Municipal apartment,-21781,-9650,1,0,0,0,Laborers,2.0,0,59.63,0,26.42,180050.0,0.443065571021298,high,senior,senior,2.0
5011678,F,N,N,1,231000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-2599,1,0,0,0,Laborers,3.0,1,45.18,0,7.12,77000.0,0.1575918548030102,medium,adult,mid,1.0
5011679,F,N,Y,0,272800.0,Commercial associate,Secondary / secondary special,Married,With parents,-19377,-10286,1,0,0,0,Managers,2.0,0,53.05,0,28.16,136400.0,0.5308199811498586,high,adult,senior,2.0
5011680,F,N,Y,0,264500.0,Working,Secondary / secondary special,Married,House / apartment,-21415,-8071,1,1,0,0,Sales staff,2.0,0,58.63,0,22.1,132250.0,0.376940133037694,high,senior,senior,2.0
5011681,M,Y,Y,0,241900.0,Pensioner,Secondary / secondary special,Married,With parents,-16131,365243,1,0,0,0,,2.0,0,44.16,1,0.0,120950.0,0.0,medium,adult,entry,3.0
5011682,F,N,Y,0,1060800.0,Working,Higher education,Married,House / apartment,-23850,-11820,1,1,0,0,,2.0,0,65.3,0,32.36,530400.0,0.49555895865237365,high,senior,senior,2.0
5011683,M,Y,Y,0,174900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15286,-1486,1,0,0,0,,1.0,0,41.85,0,4.07,174900.0,0.0972520908004779,medium,adult,mid,3.0
5011684,M,Y,N,0,174100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23596,-5816,1,0,0,0,Sales staff,2.0,0,64.6,0,15.92,87050.0,0.24643962848297216,medium,senior,senior,2.0
5011685,F,N,N,1,345400.0,State servant,Secondary / secondary special,Married,House / apartment,-17947,-884,1,0,1,0,,3.0,0,49.14,0,2.42,115133.33333333333,0.04924704924704924,high,adult,entry,1.0
5011686,M,N,Y,0,181300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15089,-795,1,0,0,0,,2.0,0,41.31,0,2.18,90650.0,0.05277172597434036,medium,adult,entry,2.0
5011687,M,N,Y,0,211000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-7380,-500,1,0,0,0,,1.0,0,20.21,0,1.37,211000.0,0.0677882236516576,medium,youth,entry,2.0
5011688,M,Y,Y,0,141800.0,Working,Secondary / secondary special,Married,With parents,-12703,-1505,1,0,0,0,,2.0,1,34.78,0,4.12,70900.0,0.11845888441633122,medium,youth,mid,2.0
5011689,F,N,Y,0,312200.0,Working,Secondary / secondary special,Married,House / apartment,-23155,-15991,1,0,0,0,Managers,2.0,0,63.39,0,43.78,156100.0,0.6906452121785771,high,senior,senior,2.0
5011690,F,Y,Y,0,314100.0,Working,Secondary / secondary special,Married,House / apartment,-15134,-825,1,0,1,0,Sales staff,2.0,0,41.43,0,2.26,157050.0,0.05454984310885831,high,adult,entry,3.0
5011691,F,Y,Y,0,208500.0,Working,Secondary / secondary special,Married,House / apartment,-15002,-3085,1,1,0,0,Laborers,2.0,0,41.07,0,8.45,104250.0,0.2057462868273679,medium,adult,mid,3.0
5011692,F,Y,N,1,349000.0,Working,Secondary / secondary special,Married,House / apartment,-16243,-9606,1,0,0,0,Managers,3.0,0,44.47,0,26.3,116333.33333333333,0.5914099392849113,high,adult,senior,2.0
5011693,F,N,N,1,96400.0,Working,Secondary / secondary special,Married,House / apartment,-12534,-2893,1,1,0,0,,3.0,1,34.32,0,7.92,32133.333333333332,0.23076923076923075,low,youth,mid,0.0
5011694,M,Y,Y,0,171400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16282,-1860,1,0,0,0,,2.0,0,44.58,0,5.09,85700.0,0.11417676087931808,medium,adult,mid,3.0
5011695,F,N,Y,0,224200.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14167,-3699,1,0,0,0,Laborers,1.0,0,38.79,0,10.13,224200.0,0.26114978087135865,medium,adult,senior,2.0
5011696,F,N,Y,2,135900.0,Working,Lower secondary,Married,Rented apartment,-23914,-429,1,1,0,0,Sales staff,4.0,1,65.47,0,1.17,33975.0,0.017870780510157322,medium,senior,entry,1.0
5011697,F,N,N,0,101800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17604,365243,1,1,0,0,,2.0,0,48.2,1,0.0,50900.0,0.0,medium,adult,entry,0.0
5011698,M,N,Y,0,209300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22539,-8665,1,1,0,1,Managers,2.0,0,61.71,0,23.72,104650.0,0.38437854480635225,medium,senior,senior,2.0
5011699,F,N,Y,0,345400.0,Working,Secondary / secondary special,Married,House / apartment,-19849,365243,1,1,1,0,,2.0,0,54.34,1,0.0,172700.0,0.0,high,adult,entry,2.0
5011700,F,N,Y,0,463500.0,Working,Higher education,Married,House / apartment,-11188,-329,1,0,1,0,Laborers,2.0,0,30.63,0,0.9,231750.0,0.029382957884427033,high,youth,entry,2.0
5011701,M,N,N,1,185700.0,Commercial associate,Higher education,Single / not married,House / apartment,-23151,-11628,1,0,0,0,Sales staff,2.0,0,63.38,0,31.84,92850.0,0.5023666771852319,medium,senior,senior,1.0
5011702,F,Y,N,0,352200.0,Working,Secondary / secondary special,Married,House / apartment,-8899,-795,1,0,0,0,Managers,2.0,0,24.36,0,2.18,176100.0,0.08949096880131363,high,youth,entry,2.0
5011703,M,N,Y,0,335600.0,Pensioner,Higher education,Single / not married,House / apartment,-15498,365243,1,1,0,0,,1.0,0,42.43,1,0.0,335600.0,0.0,high,adult,entry,2.0
5011704,M,N,N,0,449000.0,Working,Secondary / secondary special,Married,House / apartment,-11673,-468,1,1,0,1,Sales staff,2.0,0,31.96,0,1.28,224500.0,0.04005006257822278,high,youth,entry,1.0
5011705,F,Y,Y,0,204900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17122,-8547,1,1,1,0,,1.0,0,46.88,0,23.4,204900.0,0.4991467576791808,medium,adult,senior,3.0
