ID,MONTHS_BALANCE,STATUS
5011566,-14,0
5011566,-13,0
5011566,-12,C
5011566,-11,C
5011566,-10,C
5011566,-9,C
5011566,-8,C
5011566,-7,0
5011566,-6,C
5011566,-5,0
5011566,-4,C
5011566,-3,0
5011566,-2,0
5011566,-1,0
5011566,0,C
5011567,-20,X
5011567,-19,C
5011567,-18,C
5011567,-17,0
5011567,-16,0
5011567,-15,0
5011567,-14,C
5011567,-13,0
5011567,-12,0
5011567,-11,0
5011567,-10,C
5011567,-9,0
5011567,-8,C
5011567,-7,0
5011567,-6,0
5011567,-5,C
5011567,-4,C
5011567,-3,0
5011567,-2,C
5011567,-1,0
5011567,0,0
5011568,-19,0
5011568,-18,0
5011568,-17,X
5011568,-16,0
5011568,-15,C
5011568,-14,C
5011568,-13,X
5011568,-12,0
5011568,-11,0
5011568,-10,C
5011568,-9,0
5011568,-8,0
5011568,-7,0
5011568,-6,C
5011568,-5,0
5011568,-4,0
5011568,-3,C
5011568,-2,X
5011568,-1,C
5011568,0,C
5011569,-45,0
5011569,-44,X
5011569,-43,0
5011569,-42,C
5011569,-41,0
5011569,-40,X
5011569,-39,0
5011569,-38,C
5011569,-37,C
5011569,-36,0
5011569,-35,C
5011569,-34,0
5011569,-33,C
5011569,-32,C
5011569,-31,X
5011569,-30,C
5011569,-29,C
5011569,-28,0
5011569,-27,C
5011569,-26,C
5011569,-25,C
5011569,-24,X
5011569,-23,X
5011569,-22,0
5011569,-21,C
5011569,-20,1
5011569,-19,C
5011569,-18,0
5011569,-17,C
5011569,-16,C
5011569,-15,0
5011569,-14,C
5011569,-13,0
5011569,-12,0
5011569,-11,C
5011569,-10,C
5011569,-9,0
5011569,-8,0
5011569,-7,0
5011569,-6,0
5011569,-5,C
5011569,-4,C
5011569,-3,C
5011569,-2,C
5011569,-1,0
5011569,0,C
5011570,-28,C
5011570,-27,0
5011570,-26,C
5011570,-25,0
5011570,-24,0
5011570,-23,0
5011570,-22,C
5011570,-21,X
5011570,-20,X
5011570,-19,C
5011570,-18,C
5011570,-17,C
5011570,-16,C
5011570,-15,C
5011570,-14,X
5011570,-13,0
5011570,-12,0
5011570,-11,0
5011570,-10,C
5011570,-9,X
5011570,-8,C
5011570,-7,1
5011570,-6,0
5011570,-5,C
5011570,-4,C
5011570,-3,0
5011570,-2,1
5011570,-1,X
5011570,0,0
5011571,-24,0
5011571,-23,C
5011571,-22,0
5011571,-21,C
5011571,-20,C
5011571,-19,C
5011571,-18,1
5011571,-17,C
5011571,-16,1
5011571,-15,0
5011571,-14,X
5011571,-13,0
5011571,-12,C
5011571,-11,0
5011571,-10,C
5011571,-9,X
5011571,-8,0
5011571,-7,C
5011571,-6,0
5011571,-5,X
5011571,-4,0
5011571,-3,0
5011571,-2,C
5011571,-1,0
5011571,0,C
5011572,-55,C
5011572,-54,0
5011572,-53,X
5011572,-52,0
5011572,-51,C
5011572,-50,0
5011572,-49,0
5011572,-48,C
5011572,-47,C
5011572,-46,0
5011572,-45,C
5011572,-44,0
5011572,-43,0
5011572,-42,C
5011572,-41,0
5011572,-40,0
5011572,-39,0
5011572,-38,C
5011572,-37,C
5011572,-36,X
5011572,-35,C
5011572,-34,0
5011572,-33,1
5011572,-32,0
5011572,-31,0
5011572,-30,C
5011572,-29,0
5011572,-28,C
5011572,-27,C
5011572,-26,C
5011572,-25,0
5011572,-24,C
5011572,-23,X
5011572,-22,0
5011572,-21,0
5011572,-20,C
5011572,-19,C
5011572,-18,X
5011572,-17,0
5011572,-16,C
5011572,-15,0
5011572,-14,0
5011572,-13,C
5011572,-12,0
5011572,-11,0
5011572,-10,0
5011572,-9,C
5011572,-8,0
5011572,-7,0
5011572,-6,C
5011572,-5,0
5011572,-4,X
5011572,-3,0
5011572,-2,C
5011572,-1,0
5011572,0,0
5011573,-28,X
5011573,-27,0
5011573,-26,0
5011573,-25,C
5011573,-24,C
5011573,-23,0
5011573,-22,C
5011573,-21,0
5011573,-20,C
5011573,-19,C
5011573,-18,C
5011573,-17,0
5011573,-16,0
5011573,-15,C
5011573,-14,C
5011573,-13,C
5011573,-12,0
5011573,-11,C
5011573,-10,0
5011573,-9,1
5011573,-8,0
5011573,-7,C
5011573,-6,X
5011573,-5,C
5011573,-4,C
5011573,-3,X
5011573,-2,C
5011573,-1,C
5011573,0,C
5011574,-29,C
5011574,-28,0
5011574,-27,C
5011574,-26,C
5011574,-25,0
5011574,-24,0
5011574,-23,0
5011574,-22,0
5011574,-21,C
5011574,-20,0
5011574,-19,0
5011574,-18,0
5011574,-17,X
5011574,-16,X
5011574,-15,0
5011574,-14,0
5011574,-13,C
5011574,-12,X
5011574,-11,C
5011574,-10,0
5011574,-9,C
5011574,-8,0
5011574,-7,C
5011574,-6,C
5011574,-5,X
5011574,-4,C
5011574,-3,0
5011574,-2,C
5011574,-1,1
5011574,0,C
5011575,-55,C
5011575,-54,0
5011575,-53,0
5011575,-52,0
5011575,-51,C
5011575,-50,C
5011575,-49,0
5011575,-48,C
5011575,-47,C
5011575,-46,0
5011575,-45,0
5011575,-44,0
5011575,-43,C
5011575,-42,0
5011575,-41,C
5011575,-40,X
5011575,-39,0
5011575,-38,C
5011575,-37,0
5011575,-36,C
5011575,-35,0
5011575,-34,0
5011575,-33,0
5011575,-32,0
5011575,-31,1
5011575,-30,C
5011575,-29,C
5011575,-28,0
5011575,-27,1
5011575,-26,C
5011575,-25,C
5011575,-24,C
5011575,-23,1
5011575,-22,C
5011575,-21,0
5011575,-20,0
5011575,-19,C
5011575,-18,C
5011575,-17,0
5011575,-16,C
5011575,-15,C
5011575,-14,C
5011575,-13,C
5011575,-12,C
5011575,-11,C
5011575,-10,C
5011575,-9,C
5011575,-8,0
5011575,-7,1
5011575,-6,C
5011575,-5,X
5011575,-4,C
5011575,-3,C
5011575,-2,C
5011575,-1,0
5011575,0,0
5011576,-58,C
5011576,-57,C
5011576,-56,C
5011576,-55,C
5011576,-54,C
5011576,-53,0
5011576,-52,0
5011576,-51,C
5011576,-50,0
5011576,-49,C
5011576,-48,0
5011576,-47,C
5011576,-46,C
5011576,-45,C
5011576,-44,0
5011576,-43,C
5011576,-42,C
5011576,-41,X
5011576,-40,X
5011576,-39,C
5011576,-38,C
5011576,-37,0
5011576,-36,0
5011576,-35,0
5011576,-34,C
5011576,-33,C
5011576,-32,C
5011576,-31,0
5011576,-30,C
5011576,-29,0
5011576,-28,C
5011576,-27,C
5011576,-26,C
5011576,-25,0
5011576,-24,0
5011576,-23,0
5011576,-22,0
5011576,-21,0
5011576,-20,1
5011576,-19,C
5011576,-18,X
5011576,-17,0
5011576,-16,C
5011576,-15,C
5011576,-14,0
5011576,-13,0
5011576,-12,C
5011576,-11,0
5011576,-10,0
5011576,-9,0
5011576,-8,0
5011576,-7,C
5011576,-6,X
5011576,-5,0
5011576,-4,C
5011576,-3,0
5011576,-2,C
5011576,-1,C
5011576,0,0
5011577,-21,C
5011577,-20,0
5011577,-19,C
5011577,-18,0
5011577,-17,C
5011577,-16,C
5011577,-15,0
5011577,-14,C
5011577,-13,C
5011577,-12,C
5011577,-11,C
5011577,-10,C
5011577,-9,0
5011577,-8,0
5011577,-7,C
5011577,-6,C
5011577,-5,C
5011577,-4,C
5011577,-3,C
5011577,-2,C
5011577,-1,0
5011577,0,C
5011578,-47,0
5011578,-46,C
5011578,-45,0
5011578,-44,0
5011578,-43,X
5011578,-42,C
5011578,-41,C
5011578,-40,C
5011578,-39,C
5011578,-38,1
5011578,-37,C
5011578,-36,X
5011578,-35,1
5011578,-34,0
5011578,-33,X
5011578,-32,C
5011578,-31,0
5011578,-30,C
5011578,-29,C
5011578,-28,0
5011578,-27,X
5011578,-26,C
5011578,-25,C
5011578,-24,0
5011578,-23,0
5011578,-22,0
5011578,-21,C
5011578,-20,C
5011578,-19,C
5011578,-18,X
5011578,-17,C
5011578,-16,0
5011578,-15,X
5011578,-14,0
5011578,-13,0
5011578,-12,0
5011578,-11,X
5011578,-10,C
5011578,-9,C
5011578,-8,C
5011578,-7,0
5011578,-6,X
5011578,-5,0
5011578,-4,0
5011578,-3,C
5011578,-2,C
5011578,-1,X
5011578,0,1
5011579,-15,0
5011579,-14,0
5011579,-13,C
5011579,-12,X
5011579,-11,C
5011579,-10,0
5011579,-9,0
5011579,-8,C
5011579,-7,C
5011579,-6,C
5011579,-5,X
5011579,-4,0
5011579,-3,C
5011579,-2,0
5011579,-1,0
5011579,0,C
5011580,-18,0
5011580,-17,C
5011580,-16,X
5011580,-15,C
5011580,-14,0
5011580,-13,C
5011580,-12,0
5011580,-11,C
5011580,-10,C
5011580,-9,0
5011580,-8,X
5011580,-7,C
5011580,-6,C
5011580,-5,0
5011580,-4,0
5011580,-3,C
5011580,-2,C
5011580,-1,C
5011580,0,0
5011581,-58,C
5011581,-57,C
5011581,-56,X
5011581,-55,X
5011581,-54,C
5011581,-53,0
5011581,-52,0
5011581,-51,0
5011581,-50,0
5011581,-49,0
5011581,-48,0
5011581,-47,C
5011581,-46,C
5011581,-45,0
5011581,-44,C
5011581,-43,X
5011581,-42,C
5011581,-41,C
5011581,-40,0
5011581,-39,C
5011581,-38,X
5011581,-37,0
5011581,-36,C
5011581,-35,C
5011581,-34,X
5011581,-33,C
5011581,-32,0
5011581,-31,C
5011581,-30,C
5011581,-29,C
5011581,-28,C
5011581,-27,0
5011581,-26,C
5011581,-25,C
5011581,-24,C
5011581,-23,C
5011581,-22,X
5011581,-21,0
5011581,-20,X
5011581,-19,0
5011581,-18,C
5011581,-17,C
5011581,-16,C
5011581,-15,C
5011581,-14,1
5011581,-13,C
5011581,-12,C
5011581,-11,C
5011581,-10,0
5011581,-9,X
5011581,-8,C
5011581,-7,1
5011581,-6,0
5011581,-5,0
5011581,-4,C
5011581,-3,0
5011581,-2,0
5011581,-1,C
5011581,0,C
5011582,-33,C
5011582,-32,0
5011582,-31,C
5011582,-30,0
5011582,-29,C
5011582,-28,C
5011582,-27,C
5011582,-26,0
5011582,-25,0
5011582,-24,0
5011582,-23,C
5011582,-22,0
5011582,-21,C
5011582,-20,0
5011582,-19,0
5011582,-18,0
5011582,-17,X
5011582,-16,0
5011582,-15,0
5011582,-14,0
5011582,-13,X
5011582,-12,C
5011582,-11,C
5011582,-10,0
5011582,-9,C
5011582,-8,X
5011582,-7,0
5011582,-6,C
5011582,-5,0
5011582,-4,C
5011582,-3,C
5011582,-2,C
5011582,-1,C
5011582,0,C
5011583,-4,0
5011583,-3,X
5011583,-2,0
5011583,-1,C
5011583,0,0
5011584,-34,0
5011584,-33,C
5011584,-32,C
5011584,-31,0
5011584,-30,1
5011584,-29,0
5011584,-28,0
5011584,-27,0
5011584,-26,C
5011584,-25,C
5011584,-24,0
5011584,-23,0
5011584,-22,0
5011584,-21,C
5011584,-20,C
5011584,-19,0
5011584,-18,C
5011584,-17,C
5011584,-16,C
5011584,-15,C
5011584,-14,C
5011584,-13,C
5011584,-12,0
5011584,-11,0
5011584,-10,0
5011584,-9,C
5011584,-8,C
5011584,-7,0
5011584,-6,C
5011584,-5,0
5011584,-4,0
5011584,-3,X
5011584,-2,C
5011584,-1,C
5011584,0,C
5011585,-48,C
5011585,-47,C
5011585,-46,X
5011585,-45,C
5011585,-44,C
5011585,-43,0
5011585,-42,0
5011585,-41,X
5011585,-40,X
5011585,-39,X
5011585,-38,C
5011585,-37,0
5011585,-36,0
5011585,-35,C
5011585,-34,C
5011585,-33,0
5011585,-32,C
5011585,-31,X
5011585,-30,0
5011585,-29,C
5011585,-28,0
5011585,-27,C
5011585,-26,C
5011585,-25,C
5011585,-24,C
5011585,-23,C
5011585,-22,0
5011585,-21,C
5011585,-20,C
5011585,-19,X
5011585,-18,C
5011585,-17,C
5011585,-16,C
5011585,-15,0
5011585,-14,0
5011585,-13,0
5011585,-12,0
5011585,-11,C
5011585,-10,C
5011585,-9,0
5011585,-8,1
5011585,-7,0
5011585,-6,X
5011585,-5,C
5011585,-4,C
5011585,-3,0
5011585,-2,C
5011585,-1,C
5011585,0,C
5011586,-41,X
5011586,-40,C
5011586,-39,0
5011586,-38,0
5011586,-37,X
5011586,-36,C
5011586,-35,0
5011586,-34,X
5011586,-33,C
5011586,-32,X
5011586,-31,0
5011586,-30,0
5011586,-29,C
5011586,-28,0
5011586,-27,X
5011586,-26,0
5011586,-25,0
5011586,-24,C
5011586,-23,C
5011586,-22,C
5011586,-21,C
5011586,-20,C
5011586,-19,C
5011586,-18,0
5011586,-17,0
5011586,-16,0
5011586,-15,C
5011586,-14,0
5011586,-13,C
5011586,-12,C
5011586,-11,C
5011586,-10,C
5011586,-9,0
5011586,-8,0
5011586,-7,C
5011586,-6,0
5011586,-5,0
5011586,-4,X
5011586,-3,0
5011586,-2,X
5011586,-1,0
5011586,0,C
5011587,-56,C
5011587,-55,0
5011587,-54,0
5011587,-53,C
5011587,-52,0
5011587,-51,C
5011587,-50,C
5011587,-49,1
5011587,-48,C
5011587,-47,X
5011587,-46,0
5011587,-45,C
5011587,-44,C
5011587,-43,C
5011587,-42,C
5011587,-41,X
5011587,-40,C
5011587,-39,C
5011587,-38,C
5011587,-37,X
5011587,-36,C
5011587,-35,0
5011587,-34,X
5011587,-33,X
5011587,-32,C
5011587,-31,C
5011587,-30,C
5011587,-29,C
5011587,-28,0
5011587,-27,C
5011587,-26,0
5011587,-25,0
5011587,-24,0
5011587,-23,C
5011587,-22,X
5011587,-21,0
5011587,-20,C
5011587,-19,C
5011587,-18,0
5011587,-17,0
5011587,-16,C
5011587,-15,X
5011587,-14,C
5011587,-13,C
5011587,-12,0
5011587,-11,C
5011587,-10,X
5011587,-9,0
5011587,-8,C
5011587,-7,C
5011587,-6,C
5011587,-5,0
5011587,-4,C
5011587,-3,0
5011587,-2,C
5011587,-1,C
5011587,0,C
5011588,-5,0
5011588,-4,0
5011588,-3,C
5011588,-2,C
5011588,-1,0
5011588,0,0
5011589,-38,C
5011589,-37,C
5011589,-36,C
5011589,-35,0
5011589,-34,C
5011589,-33,0
5011589,-32,C
5011589,-31,0
5011589,-30,C
5011589,-29,0
5011589,-28,C
5011589,-27,0
5011589,-26,C
5011589,-25,C
5011589,-24,1
5011589,-23,C
5011589,-22,0
5011589,-21,X
5011589,-20,0
5011589,-19,0
5011589,-18,C
5011589,-17,C
5011589,-16,C
5011589,-15,1
5011589,-14,C
5011589,-13,0
5011589,-12,C
5011589,-11,1
5011589,-10,C
5011589,-9,0
5011589,-8,C
5011589,-7,C
5011589,-6,C
5011589,-5,0
5011589,-4,C
5011589,-3,1
5011589,-2,0
5011589,-1,0
5011589,0,C
5011590,-58,0
5011590,-57,C
5011590,-56,0
5011590,-55,C
5011590,-54,C
5011590,-53,0
5011590,-52,1
5011590,-51,0
5011590,-50,0
5011590,-49,0
5011590,-48,C
5011590,-47,C
5011590,-46,C
5011590,-45,0
5011590,-44,0
5011590,-43,1
5011590,-42,X
5011590,-41,C
5011590,-40,C
5011590,-39,C
5011590,-38,C
5011590,-37,C
5011590,-36,0
5011590,-35,C
5011590,-34,0
5011590,-33,0
5011590,-32,0
5011590,-31,C
5011590,-30,0
5011590,-29,1
5011590,-28,0
5011590,-27,0
5011590,-26,C
5011590,-25,C
5011590,-24,0
5011590,-23,0
5011590,-22,C
5011590,-21,C
5011590,-20,C
5011590,-19,X
5011590,-18,C
5011590,-17,C
5011590,-16,X
5011590,-15,C
5011590,-14,1
5011590,-13,0
5011590,-12,C
5011590,-11,C
5011590,-10,0
5011590,-9,X
5011590,-8,0
5011590,-7,C
5011590,-6,C
5011590,-5,0
5011590,-4,0
5011590,-3,0
5011590,-2,0
5011590,-1,C
5011590,0,0
5011591,-33,0
5011591,-32,C
5011591,-31,0
5011591,-30,0
5011591,-29,C
5011591,-28,0
5011591,-27,C
5011591,-26,C
5011591,-25,C
5011591,-24,C
5011591,-23,C
5011591,-22,C
5011591,-21,C
5011591,-20,C
5011591,-19,C
5011591,-18,C
5011591,-17,0
5011591,-16,0
5011591,-15,0
5011591,-14,C
5011591,-13,0
5011591,-12,C
5011591,-11,0
5011591,-10,X
5011591,-9,C
5011591,-8,0
5011591,-7,0
5011591,-6,X
5011591,-5,C
5011591,-4,0
5011591,-3,0
5011591,-2,C
5011591,-1,X
5011591,0,C
5011592,-7,C
5011592,-6,0
5011592,-5,0
5011592,-4,0
5011592,-3,0
5011592,-2,0
5011592,-1,X
5011592,0,0
5011593,-4,C
5011593,-3,0
5011593,-2,0
5011593,-1,C
5011593,0,0
5011594,-49,0
5011594,-48,0
5011594,-47,0
5011594,-46,C
5011594,-45,C
5011594,-44,0
5011594,-43,0
5011594,-42,0
5011594,-41,C
5011594,-40,C
5011594,-39,0
5011594,-38,0
5011594,-37,C
5011594,-36,C
5011594,-35,C
5011594,-34,0
5011594,-33,X
5011594,-32,C
5011594,-31,0
5011594,-30,0
5011594,-29,C
5011594,-28,0
5011594,-27,C
5011594,-26,C
5011594,-25,X
5011594,-24,C
5011594,-23,C
5011594,-22,0
5011594,-21,0
5011594,-20,0
5011594,-19,C
5011594,-18,C
5011594,-17,X
5011594,-16,0
5011594,-15,C
5011594,-14,C
5011594,-13,X
5011594,-12,0
5011594,-11,C
5011594,-10,C
5011594,-9,0
5011594,-8,0
5011594,-7,0
5011594,-6,C
5011594,-5,0
5011594,-4,0
5011594,-3,C
5011594,-2,0
5011594,-1,0
5011594,0,C
5011595,-14,0
5011595,-13,0
5011595,-12,C
5011595,-11,0
5011595,-10,0
5011595,-9,0
5011595,-8,0
5011595,-7,0
5011595,-6,0
5011595,-5,0
5011595,-4,X
5011595,-3,0
5011595,-2,C
5011595,-1,0
5011595,0,0
5011596,-23,0
5011596,-22,C
5011596,-21,C
5011596,-20,C
5011596,-19,C
5011596,-18,C
5011596,-17,C
5011596,-16,C
5011596,-15,0
5011596,-14,0
5011596,-13,0
5011596,-12,X
5011596,-11,C
5011596,-10,C
5011596,-9,X
5011596,-8,C
5011596,-7,0
5011596,-6,C
5011596,-5,0
5011596,-4,C
5011596,-3,C
5011596,-2,0
5011596,-1,C
5011596,0,0
5011597,-29,C
5011597,-28,C
5011597,-27,0
5011597,-26,1
5011597,-25,0
5011597,-24,C
5011597,-23,C
5011597,-22,X
5011597,-21,0
5011597,-20,C
5011597,-19,1
5011597,-18,C
5011597,-17,X
5011597,-16,C
5011597,-15,X
5011597,-14,C
5011597,-13,0
5011597,-12,C
5011597,-11,C
5011597,-10,1
5011597,-9,1
5011597,-8,X
5011597,-7,0
5011597,-6,C
5011597,-5,C
5011597,-4,C
5011597,-3,0
5011597,-2,0
5011597,-1,C
5011597,0,0
5011598,-40,C
5011598,-39,C
5011598,-38,X
5011598,-37,C
5011598,-36,X
5011598,-35,0
5011598,-34,C
5011598,-33,C
5011598,-32,C
5011598,-31,0
5011598,-30,C
5011598,-29,X
5011598,-28,0
5011598,-27,C
5011598,-26,C
5011598,-25,0
5011598,-24,C
5011598,-23,C
5011598,-22,C
5011598,-21,C
5011598,-20,0
5011598,-19,0
5011598,-18,X
5011598,-17,X
5011598,-16,X
5011598,-15,X
5011598,-14,C
5011598,-13,C
5011598,-12,C
5011598,-11,C
5011598,-10,0
5011598,-9,C
5011598,-8,C
5011598,-7,C
5011598,-6,C
5011598,-5,C
5011598,-4,C
5011598,-3,X
5011598,-2,C
5011598,-1,C
5011598,0,C
5011599,-11,C
5011599,-10,0
5011599,-9,0
5011599,-8,X
5011599,-7,X
5011599,-6,0
5011599,-5,1
5011599,-4,1
5011599,-3,0
5011599,-2,0
5011599,-1,C
5011599,0,X
5011600,-8,C
5011600,-7,C
5011600,-6,0
5011600,-5,0
5011600,-4,C
5011600,-3,C
5011600,-2,X
5011600,-1,X
5011600,0,0
5011601,-59,0
5011601,-58,C
5011601,-57,C
5011601,-56,0
5011601,-55,C
5011601,-54,0
5011601,-53,0
5011601,-52,C
5011601,-51,0
5011601,-50,0
5011601,-49,0
5011601,-48,C
5011601,-47,0
5011601,-46,0
5011601,-45,C
5011601,-44,C
5011601,-43,C
5011601,-42,X
5011601,-41,C
5011601,-40,0
5011601,-39,0
5011601,-38,C
5011601,-37,C
5011601,-36,X
5011601,-35,X
5011601,-34,0
5011601,-33,C
5011601,-32,0
5011601,-31,0
5011601,-30,X
5011601,-29,C
5011601,-28,0
5011601,-27,0
5011601,-26,0
5011601,-25,C
5011601,-24,C
5011601,-23,C
5011601,-22,C
5011601,-21,C
5011601,-20,C
5011601,-19,C
5011601,-18,0
5011601,-17,0
5011601,-16,C
5011601,-15,C
5011601,-14,0
5011601,-13,C
5011601,-12,0
5011601,-11,C
5011601,-10,0
5011601,-9,C
5011601,-8,C
5011601,-7,1
5011601,-6,C
5011601,-5,0
5011601,-4,C
5011601,-3,0
5011601,-2,C
5011601,-1,C
5011601,0,C
5011602,-47,C
5011602,-46,0
5011602,-45,X
5011602,-44,0
5011602,-43,X
5011602,-42,0
5011602,-41,0
5011602,-40,0
5011602,-39,0
5011602,-38,C
5011602,-37,1
5011602,-36,0
5011602,-35,0
5011602,-34,0
5011602,-33,0
5011602,-32,0
5011602,-31,0
5011602,-30,C
5011602,-29,0
5011602,-28,X
5011602,-27,C
5011602,-26,0
5011602,-25,C
5011602,-24,0
5011602,-23,0
5011602,-22,C
5011602,-21,C
5011602,-20,C
5011602,-19,C
5011602,-18,0
5011602,-17,0
5011602,-16,C
5011602,-15,X
5011602,-14,0
5011602,-13,0
5011602,-12,0
5011602,-11,0
5011602,-10,0
5011602,-9,0
5011602,-8,C
5011602,-7,0
5011602,-6,0
5011602,-5,0
5011602,-4,1
5011602,-3,C
5011602,-2,0
5011602,-1,X
5011602,0,0
5011603,-17,C
5011603,-16,0
5011603,-15,0
5011603,-14,C
5011603,-13,C
5011603,-12,C
5011603,-11,X
5011603,-10,C
5011603,-9,C
5011603,-8,C
5011603,-7,0
5011603,-6,0
5011603,-5,0
5011603,-4,1
5011603,-3,0
5011603,-2,0
5011603,-1,0
5011603,0,0
5011604,-16,0
5011604,-15,X
5011604,-14,C
5011604,-13,0
5011604,-12,C
5011604,-11,C
5011604,-10,0
5011604,-9,0
5011604,-8,C
5011604,-7,C
5011604,-6,X
5011604,-5,X
5011604,-4,0
5011604,-3,C
5011604,-2,C
5011604,-1,C
5011604,0,0
5011605,-59,C
5011605,-58,C
5011605,-57,0
5011605,-56,0
5011605,-55,C
5011605,-54,0
5011605,-53,0
5011605,-52,C
5011605,-51,C
5011605,-50,C
5011605,-49,C
5011605,-48,0
5011605,-47,0
5011605,-46,0
5011605,-45,C
5011605,-44,0
5011605,-43,0
5011605,-42,C
5011605,-41,0
5011605,-40,0
5011605,-39,C
5011605,-38,C
5011605,-37,0
5011605,-36,0
5011605,-35,X
5011605,-34,C
5011605,-33,C
5011605,-32,X
5011605,-31,0
5011605,-30,C
5011605,-29,C
5011605,-28,C
5011605,-27,0
5011605,-26,0
5011605,-25,C
5011605,-24,X
5011605,-23,C
5011605,-22,X
5011605,-21,C
5011605,-20,1
5011605,-19,C
5011605,-18,C
5011605,-17,X
5011605,-16,0
5011605,-15,C
5011605,-14,0
5011605,-13,C
5011605,-12,0
5011605,-11,C
5011605,-10,0
5011605,-9,C
5011605,-8,C
5011605,-7,C
5011605,-6,0
5011605,-5,0
5011605,-4,0
5011605,-3,X
5011605,-2,0
5011605,-1,C
5011605,0,C
5011606,-27,0
5011606,-26,C
5011606,-25,0
5011606,-24,0
5011606,-23,C
5011606,-22,C
5011606,-21,0
5011606,-20,0
5011606,-19,C
5011606,-18,C
5011606,-17,C
5011606,-16,C
5011606,-15,0
5011606,-14,0
5011606,-13,C
5011606,-12,0
5011606,-11,0
5011606,-10,0
5011606,-9,0
5011606,-8,C
5011606,-7,0
5011606,-6,C
5011606,-5,C
5011606,-4,C
5011606,-3,0
5011606,-2,X
5011606,-1,C
5011606,0,X
5011607,-7,0
5011607,-6,C
5011607,-5,C
5011607,-4,C
5011607,-3,C
5011607,-2,C
5011607,-1,C
5011607,0,C
5011608,-18,0
5011608,-17,C
5011608,-16,1
5011608,-15,1
5011608,-14,3
5011608,-13,C
5011608,-12,X
5011608,-11,0
5011608,-10,C
5011608,-9,0
5011608,-8,2
5011608,-7,5
5011608,-6,2
5011608,-5,2
5011608,-4,1
5011608,-3,3
5011608,-2,0
5011608,-1,1
5011608,0,0
5011609,-8,C
5011609,-7,C
5011609,-6,C
5011609,-5,0
5011609,-4,0
5011609,-3,0
5011609,-2,C
5011609,-1,C
5011609,0,0
5011610,-56,0
5011610,-55,C
5011610,-54,0
5011610,-53,0
5011610,-52,0
5011610,-51,C
5011610,-50,0
5011610,-49,0
5011610,-48,0
5011610,-47,C
5011610,-46,0
5011610,-45,0
5011610,-44,C
5011610,-43,C
5011610,-42,C
5011610,-41,0
5011610,-40,C
5011610,-39,C
5011610,-38,C
5011610,-37,0
5011610,-36,C
5011610,-35,0
5011610,-34,C
5011610,-33,0
5011610,-32,C
5011610,-31,0
5011610,-30,C
5011610,-29,C
5011610,-28,0
5011610,-27,0
5011610,-26,0
5011610,-25,C
5011610,-24,0
5011610,-23,C
5011610,-22,0
5011610,-21,C
5011610,-20,C
5011610,-19,0
5011610,-18,C
5011610,-17,0
5011610,-16,0
5011610,-15,0
5011610,-14,C
5011610,-13,0
5011610,-12,C
5011610,-11,C
5011610,-10,X
5011610,-9,0
5011610,-8,0
5011610,-7,X
5011610,-6,0
5011610,-5,C
5011610,-4,C
5011610,-3,0
5011610,-2,C
5011610,-1,0
5011610,0,0
5011611,-40,2
5011611,-39,X
5011611,-38,1
5011611,-37,2
5011611,-36,1
5011611,-35,0
5011611,-34,C
5011611,-33,5
5011611,-32,2
5011611,-31,1
5011611,-30,0
5011611,-29,2
5011611,-28,1
5011611,-27,C
5011611,-26,C
5011611,-25,0
5011611,-24,2
5011611,-23,1
5011611,-22,0
5011611,-21,0
5011611,-20,1
5011611,-19,C
5011611,-18,C
5011611,-17,1
5011611,-16,C
5011611,-15,2
5011611,-14,1
5011611,-13,0
5011611,-12,0
5011611,-11,2
5011611,-10,0
5011611,-9,0
5011611,-8,C
5011611,-7,0
5011611,-6,0
5011611,-5,1
5011611,-4,C
5011611,-3,0
5011611,-2,0
5011611,-1,1
5011611,0,C
5011612,-31,0
5011612,-30,C
5011612,-29,C
5011612,-28,0
5011612,-27,C
5011612,-26,C
5011612,-25,0
5011612,-24,0
5011612,-23,0
5011612,-22,0
5011612,-21,C
5011612,-20,0
5011612,-19,C
5011612,-18,0
5011612,-17,0
5011612,-16,X
5011612,-15,0
5011612,-14,0
5011612,-13,C
5011612,-12,C
5011612,-11,0
5011612,-10,C
5011612,-9,C
5011612,-8,0
5011612,-7,0
5011612,-6,0
5011612,-5,C
5011612,-4,C
5011612,-3,0
5011612,-2,C
5011612,-1,0
5011612,0,0
5011613,-29,C
5011613,-28,C
5011613,-27,C
5011613,-26,C
5011613,-25,0
5011613,-24,0
5011613,-23,C
5011613,-22,C
5011613,-21,C
5011613,-20,0
5011613,-19,C
5011613,-18,0
5011613,-17,0
5011613,-16,1
5011613,-15,C
5011613,-14,C
5011613,-13,C
5011613,-12,C
5011613,-11,C
5011613,-10,0
5011613,-9,C
5011613,-8,C
5011613,-7,C
5011613,-6,C
5011613,-5,0
5011613,-4,C
5011613,-3,C
5011613,-2,X
5011613,-1,C
5011613,0,X
5011614,-35,0
5011614,-34,0
5011614,-33,C
5011614,-32,0
5011614,-31,0
5011614,-30,C
5011614,-29,X
5011614,-28,0
5011614,-27,0
5011614,-26,0
5011614,-25,C
5011614,-24,C
5011614,-23,C
5011614,-22,C
5011614,-21,X
5011614,-20,C
5011614,-19,0
5011614,-18,0
5011614,-17,0
5011614,-16,C
5011614,-15,C
5011614,-14,X
5011614,-13,X
5011614,-12,C
5011614,-11,C
5011614,-10,0
5011614,-9,C
